geography,quarter,name,units,med_price,med_dom,med_asratio
Locality,2019 Q2,Albemarle County,653,385000,8,0.995184
Locality,2019 Q2,James City County,537,320000,35,0.988889
Locality,2019 Q2,Suffolk City,517,270000,29,1
Locality,2019 Q2,Portsmouth City,510,170250,32,1
Locality,2019 Q2,Roanoke County,498,206000,14.5,1
Locality,2019 Q2,Frederick County,485,278300,14,1
Locality,2019 Q2,Hanover County,466,310000,12,1
Locality,2019 Q2,Bedford County,395,247000,25,0.985369
Locality,2019 Q2,Roanoke City,389,149500,12,0.99422
Locality,2019 Q2,Fauquier County,385,405000,14,1
Locality,2019 Q2,Montgomery County,384,233500,8,0.997272
Locality,2019 Q2,York County,375,310000,22,1
Locality,2019 Q2,Lynchburg City,350,165250,13,0.9909075
Locality,2019 Q2,Rockingham County,299,234900,21,0.989655
Locality,2019 Q2,Augusta County,248,230950,15,1
Locality,2019 Q2,Shenandoah County,232,205000,28.5,0.9855055
Locality,2019 Q2,Culpeper County,231,310000,22,0.996665
Locality,2019 Q2,Warren County,218,252500,19,1
Locality,2019 Q2,Franklin County,216,265000,40.5,0.9691615
Locality,2019 Q2,Orange County,208,259450,23,0.9945985
Locality,2019 Q2,Louisa County,207,235000,21,0.996315
Locality,2019 Q2,Manassas City,201,325000,9,1
Locality,2019 Q2,Charlottesville City,197,349900,9,0.989619
Locality,2019 Q2,Isle of Wight County,195,297000,27,1
Locality,2019 Q2,Caroline County,181,229900,17,1
Locality,2019 Q2,Campbell County,168,192700,20,0.994458
Locality,2019 Q2,Gloucester County,164,272000,33,1
Locality,2019 Q2,Fluvanna County,148,231000,24.5,0.9944365
Locality,2019 Q2,New Kent County,146,274178,26,1
Locality,2019 Q2,Accomack County,146,146000,117.5,0.949737
Locality,2019 Q2,Botetourt County,146,233499,19.5,0.9889
Locality,2019 Q2,Staunton City,131,178000,13,1
Locality,2019 Q2,Powhatan County,124,294305,17,1
Locality,2019 Q2,Waynesboro City,123,189000,8,1
Locality,2019 Q2,Washington County,121,180570,75,0.962155
Locality,2019 Q2,Harrisonburg City,121,190000,8,0.994542
Locality,2019 Q2,Fairfax City,114,556950,7.5,1
Locality,2019 Q2,Prince George County,112,235450,13,1
Locality,2019 Q2,Greene County,111,260000,12,1
Locality,2019 Q2,King George County,106,320790,20.5,1
Locality,2019 Q2,Henry County,105,82000,90,0.949721
Locality,2019 Q2,Goochland County,104,359000,13.5,0.992917
Locality,2019 Q2,Danville City,101,115000,121,0.969305
Locality,2019 Q2,Pulaski County,100,146250,13,0.987685
Locality,2019 Q2,Salem City,99,162500,17,0.998163
Locality,2019 Q2,Westmoreland County,96,195000,48.5,0.992384
Locality,2019 Q2,Winchester City,93,224000,18,0.989346
Locality,2019 Q2,King William County,93,207500,21,1
Locality,2019 Q2,Rockbridge County,92,249550,96.5,0.9624945
Locality,2019 Q2,Fredericksburg City,91,365000,15,0.997599
Locality,2019 Q2,Hopewell City,90,126000,19,0.9942795
Locality,2019 Q2,Amherst County,89,164900,19,0.989439
Locality,2019 Q2,Carroll County,88,125750,90.5,0.9668045
Locality,2019 Q2,Wythe County,87,141000,78,0.977064
Locality,2019 Q2,Petersburg City,86,116950,38,1
Locality,2019 Q2,Nelson County,82,222500,39.5,0.955837
Locality,2019 Q2,Pittsylvania County,82,123900,75,0.964087
Locality,2019 Q2,Colonial Heights City,79,164500,14,0.994764
Locality,2019 Q2,Dinwiddie County,77,191000,20,1
Locality,2019 Q2,Falls Church City,73,906000,7,1
Locality,2019 Q2,Williamsburg City,72,250500,47,0.982901
Locality,2019 Q2,Manassas Park City,69,334000,8,1
Locality,2019 Q2,Poquoson City,65,324500,49,1
Locality,2019 Q2,Northumberland County,64,247500,88,0.9580505
Locality,2019 Q2,Clarke County,64,350000,21.5,0.996772
Locality,2019 Q2,Mathews County,62,225000,65.5,0.964839
Locality,2019 Q2,Floyd County,61,210000,27,0.966543
Locality,2019 Q2,Page County,60,159950,35,0.9811245
Locality,2019 Q2,Prince Edward County,60,185500,46,0.9826565
Locality,2019 Q2,Halifax County,59,119250,106,0.96332
Locality,2019 Q2,Smyth County,59,99200,78,0.966497
Locality,2019 Q2,Middlesex County,53,270000,112,0.953488
Locality,2019 Q2,Lancaster County,50,250000,109,0.959184
Locality,2019 Q2,Mecklenburg County,50,161250,129,0.9466035
Locality,2019 Q2,Madison County,47,246000,50,0.986239
Locality,2019 Q2,Giles County,47,127000,59,0.972492
Locality,2019 Q2,Appomattox County,45,166500,29,0.998117
Locality,2019 Q2,Essex County,45,185400,53,0.979745
Locality,2019 Q2,Tazewell County,43,89000,166,0.940323
Locality,2019 Q2,Lexington City,41,225000,120,0.956298
Locality,2019 Q2,Nottoway County,40,131450,23.5,0.996998
Locality,2019 Q2,Northampton County,40,247500,195.5,0.934066
Locality,2019 Q2,Patrick County,38,131500,137.5,0.951814
Locality,2019 Q2,Martinsville City,37,89000,118,0.957447
Locality,2019 Q2,Amelia County,37,265000,13,1
Locality,2019 Q2,Galax City,36,128500,70.5,0.9560325
Locality,2019 Q2,Radford City,36,161500,7,0.986243
Locality,2019 Q2,Southampton County,35,171125,30,0.978686
Locality,2019 Q2,Buena Vista City,35,109000,47,0.972431
Locality,2019 Q2,Buckingham County,31,144000,37,0.993328
Locality,2019 Q2,Grayson County,27,160000,117,0.925473
Locality,2019 Q2,Charlotte County,26,106500,65,0.964333
Locality,2019 Q2,Cumberland County,25,145000,38,1
Locality,2019 Q2,Sussex County,25,170000,31,0.994441
Locality,2019 Q2,Rappahannock County,25,315000,42,0.97561
Locality,2019 Q2,Alleghany County,24,104900,40,0.940609
Locality,2019 Q2,Franklin City,24,121000,56.5,0.982634
Locality,2019 Q2,Russell County,22,98000,140,0.9224395
Locality,2019 Q2,Surry County,21,160000,115,0.971178
Locality,2019 Q2,Bristol City,19,89203,65,0.953289
Locality,2019 Q2,Richmond County,18,150000,108.5,0.9685715
Locality,2019 Q2,Lunenburg County,17,155450,92,0.9375
Locality,2019 Q2,Bedford City,16,173875,32.5,0.988585
Locality,2019 Q2,Covington City,15,90000,47,0.961509
Locality,2019 Q2,King and Queen County,13,168000,31,0.972067
Locality,2019 Q2,Charles City County,10,225500,31,0.956239
Locality,2019 Q2,Bland County,10,90750,301.5,0.9109705
Locality,2019 Q2,Craig County,9,135000,19,1
Locality,2019 Q2,Brunswick County,9,119000,76,0.936131
Locality,2019 Q2,Highland County,8,196250,43,0.891741
Locality,2019 Q2,Bath County,7,160000,257,1
Locality,2019 Q2,Buchanan County,7,47000,297,0.857155
Locality,2019 Q2,Wise County,5,150000,172,0.814536
Locality,2019 Q2,Scott County,3,53500,164,0.957066
Locality,2019 Q2,Greensville County,2,130600,50.5,0.982926
Locality,2019 Q2,Dickenson County,1,20000,126,0.8
Locality,2019 Q2,Emporia City,1,95000,37,1
State,2019 Q2,Virginia,37767,309000,13,1
Locality,2019 Q3,Fairfax County,4454,525000,10,1
Locality,2019 Q3,Virginia Beach City,2304,278000,23,1
Locality,2019 Q3,Prince William County,2190,389670,13,1
Locality,2019 Q3,Loudoun County,2065,515000,11,1
Locality,2019 Q3,Chesterfield County,1909,272000,11,1
Locality,2019 Q3,Henrico County,1488,272250,10,1
Locality,2019 Q3,Chesapeake City,1358,296115,22,1
Locality,2019 Q3,Norfolk City,901,219900,30,0.997955
Locality,2019 Q3,Richmond City,855,260000,9,1
Locality,2019 Q3,Stafford County,817,364900,20,1
Locality,2019 Q3,Arlington County,729,620000,7,1
Locality,2019 Q3,Newport News City,701,191900,33,0.995518
Locality,2019 Q3,Spotsylvania County,697,295000,16,1
Locality,2019 Q3,Alexandria City,632,500000,7,1
Locality,2019 Q3,Hampton City,589,176750,32,1
Locality,2019 Q3,Albemarle County,566,378830.5,12.5,0.993263
Locality,2019 Q3,James City County,544,300000,35,0.988767
Locality,2019 Q3,Suffolk City,541,269900,37,1
Locality,2019 Q3,Hanover County,513,299950,12,1
Locality,2019 Q3,Portsmouth City,500,171750,35,1
Locality,2019 Q3,Frederick County,483,270000,16,1
Locality,2019 Q3,Roanoke County,475,215000,14,0.994542
Locality,2019 Q3,York County,367,317000,27,0.99511
Locality,2019 Q3,Bedford County,364,249950,34,0.981273
Locality,2019 Q3,Roanoke City,351,149950,15,0.988247
Locality,2019 Q3,Fauquier County,346,419500,25,0.992852
Locality,2019 Q3,Montgomery County,341,226500,8,1
Locality,2019 Q3,Lynchburg City,292,158000,11,0.996643
Locality,2019 Q3,Augusta County,266,237750,26,0.990747
Locality,2019 Q3,Rockingham County,263,240000,17,0.987615
Locality,2019 Q3,Franklin County,241,249900,51,0.966882
Locality,2019 Q3,Warren County,233,245000,32,0.997999
Locality,2019 Q3,Culpeper County,224,308037.5,31,1
Locality,2019 Q3,Louisa County,223,259900,22,0.992984
Locality,2019 Q3,Orange County,221,267000,26,0.99587
Locality,2019 Q3,Shenandoah County,187,190000,31,0.983384
Locality,2019 Q3,Gloucester County,179,245500,32,0.999821
Locality,2019 Q3,Isle of Wight County,177,299000,28,1
Locality,2019 Q3,Campbell County,175,187000,19,0.987871
Locality,2019 Q3,Manassas City,168,320000,13,1
Locality,2019 Q3,Fluvanna County,163,229000,28,1
Locality,2019 Q3,Botetourt County,153,260000,22,0.985401
Locality,2019 Q3,Charlottesville City,152,352500,10.5,0.989473
Locality,2019 Q3,Accomack County,151,167000,109,0.959978
Locality,2019 Q3,New Kent County,141,285135,27,0.992565
Locality,2019 Q3,Danville City,138,113750,90.5,0.96071549999999994
Locality,2019 Q3,Waynesboro City,136,185500,22.5,0.9943445
Locality,2019 Q3,Caroline County,132,214250,19,1
Locality,2019 Q3,Henry County,132,115500,106,0.9435525
Locality,2019 Q3,King George County,130,319900,22.5,1
Locality,2019 Q3,Washington County,126,181500,75.5,0.9604355
Locality,2019 Q3,Harrisonburg City,123,200000,7,1
Locality,2019 Q3,Staunton City,122,171412.5,10.5,0.9971045
Locality,2019 Q3,Powhatan County,119,310000,18,1
Locality,2019 Q3,Pulaski County,114,165000,18,0.9781885
Locality,2019 Q3,Fairfax City,113,540000,9,1
Locality,2019 Q3,Nelson County,110,222000,59.5,0.949161
Locality,2019 Q3,Amherst County,107,164000,19,0.987988
Locality,2019 Q3,Rockbridge County,107,211750,71,0.97734
Locality,2019 Q3,Westmoreland County,106,201837.5,57.5,0.984622
Locality,2019 Q3,Prince George County,103,231750,14,1
Locality,2019 Q3,Greene County,101,261155,19,1
Locality,2019 Q3,Carroll County,98,135000,87,0.957955
Locality,2019 Q3,Winchester City,98,238950,15.5,0.986478
Locality,2019 Q3,Goochland County,97,393950,13,1
Locality,2019 Q3,Wythe County,96,130000,74.5,0.9692935
Locality,2019 Q3,King William County,95,210000,20,1
Locality,2019 Q3,Salem City,94,155500,11,0.9902365
Locality,2019 Q3,Page County,94,170000,41,0.974245
Locality,2019 Q3,Hopewell City,88,129500,15.5,0.997449
Locality,2019 Q3,Petersburg City,86,103750,29,0.9738815
Locality,2019 Q3,Lancaster County,85,315000,134,0.954545
Locality,2019 Q3,Northumberland County,84,298765,139.5,0.95657
Locality,2019 Q3,Fredericksburg City,83,337500,27,0.992518
Locality,2019 Q3,Pittsylvania County,81,107500,84,0.959282
Locality,2019 Q3,Manassas Park City,80,312500,10.5,1
Locality,2019 Q3,Colonial Heights City,78,169112.5,20,0.987535
Locality,2019 Q3,Halifax County,75,135000,100,0.951189
Locality,2019 Q3,Dinwiddie County,75,195000,13,1
Locality,2019 Q3,Williamsburg City,70,229500,21.5,0.9787525
Locality,2019 Q3,Middlesex County,68,233750,99,0.9658665
Locality,2019 Q3,Mathews County,68,190500,82.5,0.9644955
Locality,2019 Q3,Appomattox County,63,191500,40,0.997429
Locality,2019 Q3,Poquoson City,61,355000,32,0.989975
Locality,2019 Q3,Clarke County,61,389900,23,0.990516
Locality,2019 Q3,Mecklenburg County,55,182000,97,0.9375
Locality,2019 Q3,Smyth County,54,80700,80,0.9588215
Locality,2019 Q3,Tazewell County,54,107500,110,0.949328
Locality,2019 Q3,Falls Church City,51,775000,17,1
Locality,2019 Q3,Prince Edward County,47,142500,29,0.959732
Locality,2019 Q3,Giles County,46,137000,28.5,0.9814435
Locality,2019 Q3,Northampton County,46,268750,117.5,0.940269
Locality,2019 Q3,Southampton County,45,133000,62,1
Locality,2019 Q3,Essex County,44,268000,64,0.956039
Locality,2019 Q3,Amelia County,43,268000,24,0.982456
Locality,2019 Q3,Lexington City,42,309825,86.5,0.968672
Locality,2019 Q3,Madison County,42,238000,17.5,0.988304
Locality,2019 Q3,Radford City,40,176000,16,0.9963385
Locality,2019 Q3,Alleghany County,39,90000,43,0.9699
Locality,2019 Q3,Martinsville City,38,112850,174.5,0.955651
Locality,2019 Q3,Floyd County,37,214000,60,0.961924
Locality,2019 Q3,Rappahannock County,35,312000,44,0.958904
Locality,2019 Q3,Buckingham County,33,159900,52,0.98142
Locality,2019 Q3,Patrick County,32,119500,123.5,0.9503095
Locality,2019 Q3,Cumberland County,31,210000,16,0.984998
Locality,2019 Q3,Grayson County,28,112000,73,0.9585085
Locality,2019 Q3,Galax City,28,127000,112.5,0.9353875
Locality,2019 Q3,Russell County,25,125000,114,0.931429
Locality,2019 Q3,Lunenburg County,24,122500,116,0.983661
Locality,2019 Q3,Richmond County,22,175500,85.5,0.977891
Locality,2019 Q3,Charlotte County,22,122000,79.5,0.95119
Locality,2019 Q3,Covington City,21,85000,33,0.947368
Locality,2019 Q3,Surry County,21,180000,88,0.988105
Locality,2019 Q3,Buena Vista City,21,111000,85,0.963855
Locality,2019 Q3,Sussex County,20,146500,78.5,0.981825
Locality,2019 Q3,Franklin City,19,207500,62,0.983673
Locality,2019 Q3,Bristol City,19,87000,49,0.982558
Locality,2019 Q3,Nottoway County,18,109250,35.5,0.9722005
Locality,2019 Q3,Bedford City,17,145000,15,0.966543
Locality,2019 Q3,King and Queen County,17,173500,30,1
Locality,2019 Q3,Charles City County,16,216000,22,0.9894605
Locality,2019 Q3,Buchanan County,12,91000,278.5,0.883039
Locality,2019 Q3,Craig County,11,149000,35,0.983676
Locality,2019 Q3,Brunswick County,9,119000,77,0.886513
Locality,2019 Q3,Bland County,8,105000,127,0.9553455
Locality,2019 Q3,Highland County,7,149900,54,0.937461
Locality,2019 Q3,Bath County,6,100600,212.5,0.8209625
Locality,2019 Q3,Wise County,5,102500,76,0.929845
Locality,2019 Q3,Greensville County,4,52708,23.5,0.9842765
Locality,2019 Q3,Scott County,3,95000,41,1
Locality,2019 Q3,Dickenson County,2,140000,303.5,0.700623
State,2019 Q3,Virginia,35845,299950,18,1
Locality,2019 Q4,Fairfax County,3523,540000,12,1
Locality,2019 Q4,Virginia Beach City,1975,265000,26,1
Locality,2019 Q4,Prince William County,1635,375000,16,1
Locality,2019 Q4,Chesterfield County,1584,266750,17,1
Locality,2019 Q4,Loudoun County,1534,505000,11,1
Locality,2019 Q4,Henrico County,1205,265000,13,1
Locality,2019 Q4,Chesapeake City,1151,279000,29,1
Locality,2019 Q4,Norfolk City,834,215000,32,1
Locality,2019 Q4,Richmond City,799,255000,13,1
Locality,2019 Q4,Arlington County,606,592500,8,1
Locality,2019 Q4,Newport News City,576,199900,36.5,1
Locality,2019 Q4,Stafford County,556,360000,23,1
Locality,2019 Q4,Alexandria City,555,579500,7,1
Locality,2019 Q4,Spotsylvania County,550,293025,21.5,1
Locality,2019 Q4,Hampton City,512,181450,36,1
Locality,2019 Q4,Portsmouth City,461,175000,38,1
Locality,2019 Q4,Suffolk City,446,275000,32,1
Locality,2019 Q4,Albemarle County,440,368000,21,0.99556
Locality,2019 Q4,Hanover County,433,315000,19,1
Locality,2019 Q4,James City County,413,280000,35,0.989346
Locality,2019 Q4,Frederick County,412,270000,24,0.997312
Locality,2019 Q4,Roanoke County,342,207287.5,18,0.9979065
Locality,2019 Q4,Roanoke City,333,149750,19,0.992453
Locality,2019 Q4,Bedford County,299,245000,37,0.986105
Locality,2019 Q4,York County,280,302390,30,1
Locality,2019 Q4,Fauquier County,278,420000,28,0.9985555
Locality,2019 Q4,Lynchburg City,252,159900,21.5,0.985643
Locality,2019 Q4,Augusta County,240,230000,28,0.9977475
Locality,2019 Q4,Montgomery County,234,250500,11.5,0.990825
Locality,2019 Q4,Rockingham County,225,234900,25,0.991589
Locality,2019 Q4,Warren County,194,234500,33.5,1
Locality,2019 Q4,Shenandoah County,184,205500,34.5,0.979105
Locality,2019 Q4,Manassas City,183,335240,15,1
Locality,2019 Q4,Culpeper County,183,303000,36,0.993443
Locality,2019 Q4,Franklin County,182,275000,50,0.9691775
Locality,2019 Q4,Louisa County,169,245000,36,0.988198
Locality,2019 Q4,Orange County,161,250000,25,0.992
Locality,2019 Q4,Isle of Wight County,160,306950,38.5,1
Locality,2019 Q4,Campbell County,145,177000,21,0.989995
Locality,2019 Q4,Accomack County,141,164000,110,0.962279
Locality,2019 Q4,Fluvanna County,134,236500,50,0.9846325
Locality,2019 Q4,Caroline County,128,230000,23.5,0.999257
Locality,2019 Q4,Gloucester County,128,245500,38,0.9968045
Locality,2019 Q4,New Kent County,124,286000,36,0.99423
Locality,2019 Q4,Charlottesville City,121,366795,15,0.985893
Locality,2019 Q4,Danville City,120,105000,91,0.9649825
Locality,2019 Q4,Powhatan County,117,302501,22,0.994424
Locality,2019 Q4,Botetourt County,113,246500,34,0.980864
Locality,2019 Q4,Staunton City,112,197500,31,0.980392
Locality,2019 Q4,Waynesboro City,110,181400,27.5,0.9962645
Locality,2019 Q4,Washington County,109,162000,79,0.969356
Locality,2019 Q4,King George County,107,314000,29,0.991649
Locality,2019 Q4,Nelson County,104,230000,44.5,0.9547515
Locality,2019 Q4,Henry County,102,86445,96,0.932938
Locality,2019 Q4,Goochland County,100,398500,18,1
Locality,2019 Q4,Westmoreland County,95,199000,64,0.974874
Locality,2019 Q4,Winchester City,94,236450,26,0.981939
Locality,2019 Q4,Carroll County,93,145000,102,0.958866
Locality,2019 Q4,Prince George County,93,242500,29,0.98855
Locality,2019 Q4,Harrisonburg City,89,217000,11,0.999372
Locality,2019 Q4,Pulaski County,88,134900,17,1
Locality,2019 Q4,Fairfax City,88,550500,13.5,1
Locality,2019 Q4,Petersburg City,86,110000,28.5,0.998734
Locality,2019 Q4,King William County,84,207000.5,22,1
Locality,2019 Q4,Page County,83,182500,51,0.974761
Locality,2019 Q4,Wythe County,81,134500,125,0.966926
Locality,2019 Q4,Fredericksburg City,81,336620,19,0.99033
Locality,2019 Q4,Hopewell City,80,123000,17.5,1
Locality,2019 Q4,Amherst County,77,172000,42,0.977717
Locality,2019 Q4,Greene County,76,284457.5,13.5,1
Locality,2019 Q4,Rockbridge County,76,263750,88,0.9705705
Locality,2019 Q4,Northumberland County,75,320000,165,0.952608
Locality,2019 Q4,Dinwiddie County,74,195950,23,1
Locality,2019 Q4,Salem City,64,206250,18.5,0.988548
Locality,2019 Q4,Manassas Park City,64,312000,21,1
Locality,2019 Q4,Colonial Heights City,61,159000,15,0.9995
Locality,2019 Q4,Pittsylvania County,61,118000,85,0.964975
Locality,2019 Q4,Lancaster County,58,353750,213,0.954308
Locality,2019 Q4,Smyth County,56,103500,148,0.956131
Locality,2019 Q4,Halifax County,54,95950,121,0.942029
Locality,2019 Q4,Tazewell County,54,94500,162,0.940941
Locality,2019 Q4,Williamsburg City,51,277500,27,0.978495
Locality,2019 Q4,Northampton County,49,265000,158,0.960769
Locality,2019 Q4,Clarke County,49,368372,26,0.98819
Locality,2019 Q4,Mecklenburg County,47,138400,165,0.928571
Locality,2019 Q4,Middlesex County,47,264000,127,0.949367
Locality,2019 Q4,Appomattox County,45,189000,48,0.982005
Locality,2019 Q4,Poquoson City,43,329000,40,0.992925
Locality,2019 Q4,Mathews County,42,223500,63.5,0.9518215
Locality,2019 Q4,Patrick County,41,155000,165,0.943396
Locality,2019 Q4,Floyd County,39,154000,60,0.967574
Locality,2019 Q4,Southampton County,37,153000,45,0.989583
Locality,2019 Q4,Prince Edward County,37,150000,49,0.933333
Locality,2019 Q4,Falls Church City,36,798700,7.5,1
Locality,2019 Q4,Essex County,35,215000,76,0.985185
Locality,2019 Q4,Bristol City,33,94000,58,0.946315
Locality,2019 Q4,Grayson County,32,121000,177.5,0.9473065
Locality,2019 Q4,Cumberland County,32,164250,32,0.978352
Locality,2019 Q4,Amelia County,31,232500,24,0.987421
Locality,2019 Q4,Giles County,30,144750,20,0.982524
Locality,2019 Q4,Alleghany County,29,85000,35,0.948148
Locality,2019 Q4,Nottoway County,28,177450,64.5,0.9546385
Locality,2019 Q4,Madison County,28,259450,65,0.9797645
Locality,2019 Q4,Buckingham County,27,128500,67,0.976744
Locality,2019 Q4,Martinsville City,26,146950,107.5,0.9608745
Locality,2019 Q4,Galax City,23,117500,77,0.939597
