"Year","Quarter","Group","Unit","Inflation Deflator","Real Total Wealth","Real Wealth Share","Real Wealth Per Unit Growth","Real Wealth Per Unit"
"","4","Bottom 50%","","0.78273815","-1212521717607.9521","-0.01474206713540591","5.673035918158035","-13761.665208254022"
"","1","Bottom 50%","","0.7859984433333334","-1177984408186.9463","-0.014027565630530543","5.459962504525828","-13322.24827432035"
"","2","Bottom 50%","","0.7904499166666668","-1132236195854.7834","-0.013187462348635454","5.184693048425704","-12754.56571673062"
"","3","Bottom 50%","","0.7939010066666667","-1092429303763.2294","-0.012631378674544013","4.946973513862621","-12264.32159273044"
"","4","Bottom 50%","","0.7952219833333333","-1062472985520.4252","-0.012086858347649485","4.765568859785487","-11890.21449256699"
"","1","Bottom 50%","","0.7949394399999999","-1012466153878.8204","-0.011241719431550274","4.477957527899969","-11297.079537495285"
"","2","Bottom 50%","","0.7992458333333333","-990355323647.4034","-0.010905898003731112","4.343001299770749","-11018.76207419056"
"","3","Bottom 50%","","0.8016279533333334","-1025045046195.0839","-0.01151016623183283","4.516474294202952","-11376.511875229882"
"","4","Bottom 50%","","0.8015515999999999","-981471589346.1802","-0.010903269955878717","4.269955233278342","-10868.120668363114"
"","1","Bottom 50%","","0.8009102533333333","-931910354890.6337","-0.010146361510313779","3.9881630972843642","-10286.986521712462"
"","2","Bottom 50%","","0.8065680466666666","-912050111924.7826","-0.009856091187459101","3.8646185673727826","-10032.20316975598"
"","3","Bottom 50%","","0.8088052266666667","-909818018990.2926","-0.00965532682647315","3.8378866956561746","-9977.07457859211"
"","4","Bottom 50%","","0.8130657500000001","-918190082869.8312","-0.009687951725171673","3.8685576974417923","-10040.32675696371"
"","1","Bottom 50%","","0.8172728600000001","-806984760976.8851","-0.008357983094511738","3.281504684727663","-8829.659360661317"
"","2","Bottom 50%","","0.8198154333333334","-690720062902.12","-0.007015826915023769","2.6734778302933107","-7575.738040444142"
"","3","Bottom 50%","","0.82393084","-576330384160.5913","-0.005767266952510359","2.0741650093815656","-6339.78749296405"
"","4","Bottom 50%","","0.82960395","-473077817593.8252","-0.004617406616657326","1.5313094221568209","-5220.2675414096475"
"","1","Bottom 50%","","0.83469667","-435469158796.00385","-0.0041993910960124795","1.3290226675905643","-4803.09571339205"
"","2","Bottom 50%","","0.8418586833333334","-453414302960.25604","-0.004365271309570654","1.4199082322022685","-4990.52715056535"
"","3","Bottom 50%","","0.8446913933333334","-477474643106.24243","-0.004491276845057177","1.5441066303224877","-5246.6589615272915"
"","4","Bottom 50%","","0.8485319800000001","-595517412235.8589","-0.005807228859759128","2.1681485203017727","-6533.607761316088"
"","1","Bottom 50%","","0.8518151433333333","-569030886415.2128","-0.005430651232398043","2.024065574210086","-6236.468454612037"
"","2","Bottom 50%","","0.8565643000000001","-530210300057.49384","-0.004860815673391551","1.8152092278180891","-5805.748292017864"
"","3","Bottom 50%","","0.8593589466666667","-579342164757.8298","-0.005314897396645915","2.074946592431936","-6341.399335670063"
"","4","Bottom 50%","","0.8625122899999998","-574347524572.9008","-0.0050657824943733856","2.049536293853695","-6288.996197703431"
"","1","Bottom 50%","","0.8659863866666666","-635270705092.849","-0.005810811475328379","2.376023227837955","-6962.303510216883"
"","2","Bottom 50%","","0.86274135","-507414445282.5496","-0.004452302342657733","1.699305569267804","-5566.722552467958"
"","3","Bottom 50%","","0.8702087566666666","-343618177261.73773","-0.002832836856030038","0.8298378822648661","-3773.6371615485828"
"","4","Bottom 50%","","0.8757138433333335","-250315678294.2357","-0.001962851505416538","0.3343487287392628","-2751.800035423429"
"","1","Bottom 50%","","0.8866171266666667","-141857642735.17136","-0.0010626594048608914","-0.2439909942900475","-1559.1018778566952"
"","2","Bottom 50%","","0.9003759800000001","-67450809037.9811","-0.0004906638242271514","-0.6412040697551626","-739.9374933196005"
"","3","Bottom 50%","","0.9140432866666667","22553472079.687237","0.00016089172676501327","-1.11968482547518","246.8235626030283"
"","4","Bottom 50%","","0.92928344","100021516482.63039","0.0007026876363793777","-1.529565926196299","1092.1129559908106"
"","1","Bottom 50%","","0.94811225","144363652533.1898","0.001025455828057376","-1.7635453760808486","1574.643980012546"
"","2","Bottom 50%","","0.9689795933333333","140678244922.92575","0.0010289919458693823","-1.743288208202332","1532.8680378730814"
"","3","Bottom 50%","","0.9793790366666667","87324879186.86586","0.0006482202698632846","-1.4607275646701026","950.1490138770745"
"","4","Bottom 50%","","0.98883921","32667876551.616604","0.00024442353556149295","-1.1721072447323377","354.93324342471817"
"","1","Bottom 50%","","0.9986047966666667","4986789082.63461","0.000037251942198506484","-1.0262442378340402","54.122953802045174"
